Transaction ID,Item,Quantity,Payment Method,Location,Transaction Date
8106470754732,Sandwich,1,Digital Wallet,In-store,2015-11-27
9011312368536,Sandwich,3,Credit Card,In-store,2015-01-07
0647527586237,Salad,3,Cash,Takeaway,2015-02-08
7413540459895,Water,3,Credit Card,Takeaway,2015-12-14
0823996166143,Yogurt,1,Credit Card,Takeaway,2015-11-30
6202863891885,Ice Cream,2,Credit Card,Takeaway,2015-12-08
8763384434312,Ice Cream,2,Credit Card,Takeaway,2015-12-10
8544162034890,Sandwich,1,Credit Card,In-store,2015-09-22
2259680831253,Smoothie,3,Digital Wallet,In-store,2015-09-18
6852127946402,Smoothie,3,Digital Wallet,Takeaway,2015-12-21
6962890763554,Cake,2,Credit Card,Takeaway,2015-01-07
0972066811558,Juice,1,Cash,Takeaway,2015-01-13
9894374897288,Ice Cream,2,Credit Card,Takeaway,2015-12-04
8288507494139,Juice,1,Credit Card,Takeaway,2015-12-25
3284333322078,Soda,2,Cash,In-store,2015-12-17
9189291416316,Cake,2,Digital Wallet,Takeaway,2015-03-28
3909085047863,Yogurt,2,Digital Wallet,Takeaway,2015-04-24
9493239645110,Milk,3,Credit Card,In-store,2015-09-23
2718938739098,Coffee,1,Credit Card,Takeaway,2015-10-28
1643809123298,Cake,2,Cash,In-store,2015-05-31
8845716741913,Tea,2,Digital Wallet,In-store,2015-06-20
5724771688346,Coffee,2,Credit Card,In-store,2015-10-28
7792404947373,Juice,3,Cash,In-store,2015-10-18
8770225430150,Smoothie,1,Digital Wallet,In-store,2015-07-26
2880334235723,Yogurt,3,Digital Wallet,In-store,2015-10-19
9262439521759,Soda,1,Digital Wallet,Takeaway,2015-09-12
4404801769412,Sandwich,1,Credit Card,In-store,2015-07-26
0157802435667,Yogurt,3,Cash,Takeaway,2015-07-28
2246986367562,Sandwich,3,Digital Wallet,Takeaway,2015-12-14
8181706593392,Cake,3,Digital Wallet,In-store,2015-01-17
8876363245349,Tea,1,Cash,In-store,2015-09-09
0318573881958,Milk,2,Credit Card,In-store,2015-10-06
7861471478407,Milk,1,Cash,In-store,2015-05-19
3303423494997,Cookie,3,Digital Wallet,In-store,2015-02-04
3397899466312,Smoothie,2,Credit Card,Takeaway,2015-01-17
4597520173582,Soda,1,Cash,In-store,2015-11-10
6555064034446,Cookie,2,Digital Wallet,Takeaway,2015-01-07
4478414612229,Water,1,Cash,In-store,2015-05-24
9025939524749,Milk,1,Credit Card,Takeaway,2015-05-24
2288035778578,Coffee,2,Digital Wallet,Takeaway,2015-03-15
2567855404431,Juice,1,Digital Wallet,Takeaway,2015-05-05
0145204966124,Tea,2,Credit Card,Takeaway,2015-02-21
0911616505677,Ice Cream,3,Digital Wallet,Takeaway,2015-06-27
9098677582968,Ice Cream,1,Cash,In-store,2015-12-29
1533032786707,Milk,2,Digital Wallet,In-store,2015-11-18
5572436432786,Cookie,1,Credit Card,Takeaway,2015-12-25
1785152916742,Water,1,Cash,In-store,2015-04-12
8460005441024,Sandwich,2,Digital Wallet,Takeaway,2015-08-01
6116283002717,Cookie,1,Credit Card,Takeaway,2015-12-28
9028637335068,Sandwich,3,Cash,Takeaway,2015-09-20
7937660871523,Cake,1,Credit Card,In-store,2015-06-06
1368076592379,Cookie,1,Digital Wallet,Takeaway,2015-05-06
0325690801035,Water,1,Credit Card,In-store,2015-04-08
9944055043036,Salad,2,Cash,Takeaway,2015-01-08
3472068023067,Sandwich,3,Digital Wallet,Takeaway,2015-08-04
7576326030647,Cookie,1,Credit Card,Takeaway,2015-02-06
3269424423742,Juice,3,Credit Card,Takeaway,2015-01-28
2832211699753,Milk,2,Cash,Takeaway,2015-01-06
7280228057618,Water,2,Cash,Takeaway,2015-07-06
6071309848413,Water,2,Digital Wallet,Takeaway,2015-03-18
5718587944116,Salad,3,Credit Card,In-store,2015-11-16
3334427102182,Juice,3,Cash,Takeaway,2015-05-19
2107061926800,Cookie,2,Digital Wallet,In-store,2015-09-20
8677314909958,Coffee,2,Credit Card,In-store,2016-08-13
6597320828222,Yogurt,1,Credit Card,In-store,2016-11-05
7226060164749,Water,3,Credit Card,In-store,2016-03-20
7494467944978,Salad,1,Digital Wallet,In-store,2016-02-27
0981860375838,Milk,3,Cash,In-store,2016-03-08
9350592865268,Ice Cream,2,Cash,In-store,2016-06-06
2072398719121,Smoothie,2,Cash,Takeaway,2016-03-22
3433076139621,Water,2,Credit Card,In-store,2016-10-11
5990854240569,Smoothie,2,Cash,In-store,2016-08-04
5102942446801,Juice,1,Cash,Takeaway,2016-08-15
8172762325898,Milk,1,Cash,In-store,2016-06-28
6523510736930,Milk,3,Cash,Takeaway,2016-09-12
4582341073333,Sandwich,2,Credit Card,In-store,2016-07-23
9450379430204,Water,1,Cash,Takeaway,2016-12-15
4373793221775,Juice,2,Credit Card,Takeaway,2016-06-28
5807255919898,Tea,3,Digital Wallet,Takeaway,2016-01-05
1728779369508,Tea,2,Digital Wallet,Takeaway,2016-07-19
5645391844144,Milk,2,Credit Card,Takeaway,2016-02-03
5651606416662,Cake,2,Cash,Takeaway,2016-02-11
0880456697388,Water,3,Cash,In-store,2016-09-03
5838770612520,Tea,1,Credit Card,Takeaway,2016-08-27
9027927107804,Ice Cream,1,Credit Card,In-store,2016-02-26
0226487913378,Cookie,1,Credit Card,Takeaway,2016-05-20
5025591003242,Coffee,1,Cash,Takeaway,2016-01-01
6051465022544,Cake,3,Cash,Takeaway,2016-03-23
9972772367531,Juice,1,Credit Card,Takeaway,2016-03-09
2121722934485,Coffee,1,Digital Wallet,In-store,2016-12-04
8845251118126,Milk,3,Credit Card,Takeaway,2016-03-10
5533852410444,Salad,3,Cash,Takeaway,2016-12-25
8937548932796,Cookie,1,Cash,Takeaway,2016-06-13
0382508549350,Yogurt,1,Credit Card,In-store,2016-09-01
0514385846080,Ice Cream,2,Digital Wallet,In-store,2016-03-10
5159004785996,Juice,1,Digital Wallet,Takeaway,2016-01-11
6678826267668,Water,3,Cash,Takeaway,2016-08-20
3649196471552,Milk,1,Digital Wallet,In-store,2016-08-18
5090629146130,Sandwich,3,Credit Card,In-store,2016-05-16
1550434501554,Sandwich,1,Cash,In-store,2016-07-02
6276233504354,Salad,1,Cash,In-store,2016-10-30
5043757284205,Tea,2,Credit Card,Takeaway,2016-12-03
8861194311714,Sandwich,1,Cash,Takeaway,2016-07-02
9951293315047,Cake,3,Cash,In-store,2016-01-27
4977323564587,Soda,3,Cash,In-store,2016-01-01
4418500348601,Tea,2,Cash,Takeaway,2016-11-05
3301168774619,Cookie,1,Digital Wallet,Takeaway,2016-04-14
2393054371348,Soda,3,Credit Card,In-store,2016-03-18
8715280161557,Cookie,2,Credit Card,Takeaway,2016-04-04
1667665226726,Ice Cream,3,Credit Card,Takeaway,2016-12-20
8922419093393,Milk,2,Digital Wallet,In-store,2016-04-08
2231426719612,Sandwich,1,Credit Card,Takeaway,2016-06-11
0928283683126,Soda,3,Digital Wallet,Takeaway,2016-06-11
4920266502765,Salad,3,Digital Wallet,Takeaway,2016-05-13
8672379944029,Water,3,Credit Card,In-store,2016-07-28
0397782390338,Soda,3,Digital Wallet,Takeaway,2016-01-12
1718036944159,Soda,3,Cash,Takeaway,2016-07-10
8996477598206,Smoothie,2,Digital Wallet,Takeaway,2016-10-01
6738941787691,Juice,1,Credit Card,Takeaway,2016-09-18
7703212718888,Salad,3,Cash,Takeaway,2016-10-12
2094204816541,Sandwich,2,Credit Card,In-store,2016-01-03
9382224839941,Water,1,Digital Wallet,Takeaway,2016-03-24
4127697915540,Coffee,1,Credit Card,In-store,2016-09-14
5892887201237,Cake,1,Credit Card,Takeaway,2016-01-30
2198684665467,Juice,2,Credit Card,In-store,2016-06-14
8682672183537,Ice Cream,1,Credit Card,Takeaway,2016-09-27
1946938411381,Milk,1,Cash,In-store,2016-11-13
1610431297277,Smoothie,2,Credit Card,Takeaway,2016-11-14
0727662021333,Yogurt,1,Digital Wallet,Takeaway,2016-01-09
0621699826599,Milk,3,Digital Wallet,Takeaway,2016-11-02
3164663577884,Juice,1,Cash,Takeaway,2016-04-02
2204053046178,Juice,1,Cash,In-store,2016-04-18
6677929204525,Tea,2,Credit Card,In-store,2016-04-01
3135008841533,Salad,3,Cash,In-store,2016-06-27
7770772018628,Tea,2,Cash,In-store,2016-01-21
6798407342314,Juice,2,Digital Wallet,In-store,2016-09-03
7491582688862,Ice Cream,2,Digital Wallet,In-store,2016-02-09
9007887299825,Sandwich,1,Cash,Takeaway,2016-06-07
7043903335667,Soda,2,Credit Card,Takeaway,2016-10-04
4591966763581,Cookie,1,Cash,In-store,2016-07-07
6856111485656,Salad,1,Cash,Takeaway,2016-03-15
7152365515491,Water,3,Credit Card,In-store,2016-09-02
2591990103591,Cookie,1,Digital Wallet,Takeaway,2016-04-03
6537247274450,Milk,3,Cash,In-store,2016-06-28
7155500736010,Tea,2,Digital Wallet,In-store,2016-10-22
7545597859318,Tea,3,Credit Card,In-store,2016-04-18
4014123239496,Ice Cream,2,Credit Card,In-store,2016-08-06
6083799310646,Cake,1,Credit Card,Takeaway,2016-10-23
9974039270745,Ice Cream,1,Digital Wallet,Takeaway,2016-03-15
1259236019167,Cake,3,Credit Card,Takeaway,2016-01-10
8832297436901,Yogurt,2,Cash,Takeaway,2016-03-14
1304325927134,Yogurt,2,Digital Wallet,In-store,2016-05-02
4368152203356,Tea,1,Digital Wallet,Takeaway,2016-12-30
7820328292771,Ice Cream,2,Credit Card,In-store,2016-02-02
8030254307602,Soda,1,Cash,Takeaway,2016-08-23
2673094507274,Yogurt,2,Credit Card,Takeaway,2016-03-31
8317603664358,Tea,3,Cash,Takeaway,2016-12-23
1727304783338,Smoothie,3,Cash,Takeaway,2016-03-24
1696460009647,Smoothie,2,Cash,Takeaway,2016-02-01
2938689259540,Salad,3,Cash,Takeaway,2016-12-09
5071095828836,Ice Cream,1,Cash,In-store,2016-01-29
0013281652325,Yogurt,1,Credit Card,In-store,2016-09-19
2600557357978,Milk,1,Digital Wallet,Takeaway,2016-09-20
9519750127956,Tea,1,Credit Card,In-store,2017-02-06
0536549469454,Cookie,1,Cash,In-store,2017-01-03
0025761834183,Milk,2,Cash,Takeaway,2017-01-04
4811229018143,Smoothie,1,Digital Wallet,In-store,2017-05-01
2289707749421,Soda,2,Credit Card,In-store,2017-07-14
3231451922048,Salad,1,Cash,In-store,2017-07-18
7136519957559,Smoothie,2,Credit Card,Takeaway,2017-02-12
1476223207578,Ice Cream,1,Credit Card,Takeaway,2017-05-10
6026448123181,Tea,1,Digital Wallet,Takeaway,2017-08-27
0504313945329,Cake,2,Credit Card,Takeaway,2017-03-30
4064064210559,Coffee,3,Digital Wallet,Takeaway,2017-06-23
3694961885553,Water,3,Cash,In-store,2017-11-30
7470013159607,Milk,2,Digital Wallet,In-store,2017-04-08
3479450721365,Milk,3,Cash,Takeaway,2017-09-21
3839375820008,Salad,2,Credit Card,Takeaway,2017-10-16
0045397615666,Smoothie,2,Credit Card,Takeaway,2017-03-27
0383784025446,Sandwich,3,Cash,In-store,2017-11-05
9257056853826,Yogurt,3,Digital Wallet,In-store,2017-03-19
2021814098401,Ice Cream,2,Digital Wallet,Takeaway,2017-05-23
2120435379279,Cookie,2,Cash,In-store,2017-07-28
2576188749355,Salad,1,Digital Wallet,In-store,2017-06-30
1430036930702,Salad,2,Cash,Takeaway,2017-11-11
2054574240773,Juice,1,Digital Wallet,Takeaway,2017-07-15
8954922118225,Milk,3,Credit Card,Takeaway,2017-03-14
9316876222301,Smoothie,3,Digital Wallet,In-store,2017-06-27
2787966993970,Yogurt,1,Digital Wallet,In-store,2017-06-17
7828903515741,Ice Cream,3,Credit Card,Takeaway,2017-07-27
5443604034562,Smoothie,3,Credit Card,In-store,2017-12-06
6741354401412,Water,2,Cash,In-store,2017-05-11
2416835136964,Soda,2,Digital Wallet,In-store,2017-08-02
3084581965115,Soda,3,Credit Card,In-store,2017-12-12
4110446292580,Salad,1,Cash,Takeaway,2017-05-06
5554123440526,Juice,3,Digital Wallet,Takeaway,2017-08-08
0062011159047,Sandwich,2,Digital Wallet,In-store,2017-02-21
1916017732645,Juice,3,Digital Wallet,In-store,2017-10-12
1287552412249,Cake,1,Cash,In-store,2017-12-08
4147477410515,Tea,3,Cash,In-store,2017-07-30
5220527376838,Salad,2,Credit Card,Takeaway,2017-04-02
6812828957312,Ice Cream,2,Cash,Takeaway,2017-11-19
8406759946712,Yogurt,3,Cash,Takeaway,2017-03-31
1141335061126,Ice Cream,2,Digital Wallet,In-store,2017-08-08
0014775556105,Cookie,3,Credit Card,Takeaway,2017-07-26
3858252197064,Ice Cream,2,Digital Wallet,Takeaway,2017-07-21
1669982476389,Water,2,Credit Card,Takeaway,2017-10-26
2139246421022,Water,1,Cash,Takeaway,2017-09-15
0392425063983,Yogurt,2,Credit Card,In-store,2017-03-09
0816709259089,Coffee,1,Credit Card,Takeaway,2017-04-20
6404402136727,Smoothie,1,Credit Card,In-store,2017-06-12
1473745425336,Coffee,2,Digital Wallet,Takeaway,2017-01-21
5485257007807,Cake,1,Credit Card,Takeaway,2017-11-19
6586477492592,Salad,1,Digital Wallet,Takeaway,2017-01-13
5943089941626,Coffee,1,Digital Wallet,In-store,2017-09-12
8133947456172,Sandwich,3,Cash,Takeaway,2017-02-18
8773630685474,Yogurt,3,Credit Card,In-store,2017-04-30
8111809362410,Milk,1,Cash,In-store,2017-06-30
3357112055327,Cookie,2,Digital Wallet,Takeaway,2017-09-16
2577430615640,Yogurt,3,Cash,In-store,2017-02-22
2298657931190,Coffee,2,Credit Card,Takeaway,2017-02-01
2598146842731,Salad,3,Digital Wallet,Takeaway,2017-01-01
7260778849574,Soda,3,Digital Wallet,Takeaway,2017-01-10
4665105603929,Cookie,1,Cash,In-store,2017-06-10
8431264904384,Cake,3,Digital Wallet,Takeaway,2017-03-12
0698785955938,Cake,2,Digital Wallet,In-store,2017-03-24
0449609163639,Coffee,3,Cash,In-store,2017-10-23
8997299293171,Smoothie,2,Cash,Takeaway,2017-07-14
7713726265853,Water,1,Digital Wallet,In-store,2017-05-19
2978449858286,Yogurt,3,Digital Wallet,In-store,2017-05-13
2682571709353,Milk,2,Credit Card,Takeaway,2017-04-15
7519374356512,Yogurt,3,Credit Card,Takeaway,2017-10-29
8889797971401,Ice Cream,2,Cash,Takeaway,2017-04-10
0492152478781,Coffee,2,Digital Wallet,In-store,2017-02-17
2812831321753,Milk,1,Cash,Takeaway,2017-12-28
2643178748572,Coffee,2,Cash,Takeaway,2017-07-16
0982940819648,Soda,1,Cash,In-store,2017-12-25
5835600058930,Yogurt,1,Cash,In-store,2017-03-20
1655304403904,Ice Cream,1,Digital Wallet,In-store,2017-03-05
1416553817016,Cookie,3,Credit Card,Takeaway,2017-11-14
2588497641855,Soda,1,Cash,In-store,2017-11-22
8223538068003,Cookie,2,Digital Wallet,Takeaway,2017-07-08
1687737564907,Cake,2,Credit Card,In-store,2017-06-04
1289068809728,Water,3,Cash,In-store,2017-11-23
7277437896497,Milk,1,Cash,Takeaway,2017-07-17
4215909297611,Tea,2,Cash,In-store,2017-10-11
5537406388760,Coffee,1,Cash,Takeaway,2017-12-27
5797576179333,Soda,3,Credit Card,In-store,2017-12-23
3075810846350,Sandwich,2,Cash,In-store,2017-07-10
0712645194470,Juice,2,Digital Wallet,In-store,2017-10-12
1435055126723,Water,3,Digital Wallet,In-store,2017-03-26
4517017841138,Tea,3,Digital Wallet,In-store,2017-01-14
3618949818692,Smoothie,2,Cash,In-store,2017-10-05
5596620418080,Smoothie,1,Credit Card,In-store,2017-03-18
1718827743886,Soda,3,Cash,In-store,2017-12-26
2241883250139,Smoothie,2,Credit Card,In-store,2017-06-12
6140911552824,Water,2,Digital Wallet,In-store,2017-01-22
0777325322741,Tea,3,Credit Card,In-store,2017-09-25
3330981968417,Juice,1,Credit Card,Takeaway,2017-11-16
0144441446468,Cookie,2,Credit Card,In-store,2017-12-04
3835073727281,Cookie,3,Credit Card,In-store,2017-03-27
2622429222306,Cake,3,Credit Card,Takeaway,2017-09-20
4951441744588,Cookie,2,Digital Wallet,Takeaway,2017-07-03
8161379053294,Cake,1,Cash,Takeaway,2018-05-29
1529136287806,Cookie,2,Cash,Takeaway,2018-12-14
7077513903725,Salad,1,Credit Card,In-store,2018-12-18
8218384914390,Yogurt,2,Cash,Takeaway,2018-02-05
0184014408905,Cake,1,Cash,In-store,2018-05-01
1080980342863,Tea,2,Cash,In-store,2018-01-18
8743959212941,Ice Cream,1,Credit Card,In-store,2018-05-03
6075786946051,Soda,2,Digital Wallet,Takeaway,2018-04-09
2002643357600,Tea,1,Credit Card,Takeaway,2018-05-09
9684843326681,Smoothie,3,Cash,In-store,2018-01-30
7311967893196,Cake,1,Digital Wallet,Takeaway,2018-08-08
4061294091798,Cake,1,Cash,Takeaway,2018-05-01
2133464892282,Sandwich,1,Cash,Takeaway,2018-03-10
9592319036753,Yogurt,1,Digital Wallet,Takeaway,2018-09-09
3979151844597,Yogurt,2,Credit Card,In-store,2018-07-20
7738039497548,Tea,1,Digital Wallet,Takeaway,2018-06-20
4847959605049,Cookie,2,Digital Wallet,In-store,2018-03-30
9716341241231,Yogurt,3,Cash,Takeaway,2018-01-19
7666486435526,Juice,3,Credit Card,In-store,2018-06-22
8004428357496,Soda,2,Digital Wallet,Takeaway,2018-05-13
8735613796218,Ice Cream,3,Credit Card,Takeaway,2018-11-26
1077529482074,Tea,3,Cash,In-store,2018-11-04
1748332083702,Milk,1,Digital Wallet,Takeaway,2018-07-17
1958268418275,Coffee,2,Digital Wallet,In-store,2018-04-15
6269486079106,Milk,2,Credit Card,In-store,2018-02-23
8763686206068,Cake,1,Cash,Takeaway,2018-08-11
8726512011854,Smoothie,2,Digital Wallet,Takeaway,2018-11-05
3186173656521,Soda,2,Credit Card,Takeaway,2018-03-29
2483406064834,Coffee,1,Digital Wallet,In-store,2018-11-19
7833462655364,Water,2,Cash,Takeaway,2018-12-02
8846756920047,Soda,2,Credit Card,In-store,2018-06-15
1077263831954,Cake,3,Credit Card,In-store,2018-02-20
6684308512164,Yogurt,2,Cash,In-store,2018-10-29
8508078537371,Juice,1,Cash,In-store,2018-01-02
0376267012484,Sandwich,2,Credit Card,Takeaway,2018-08-13
2310908598799,Soda,3,Digital Wallet,In-store,2018-06-22
1009545299817,Yogurt,1,Cash,Takeaway,2018-01-04
8906865096726,Juice,1,Digital Wallet,Takeaway,2018-11-12
4612838311980,Cake,3,Cash,Takeaway,2018-02-27
1328372143293,Water,1,Digital Wallet,Takeaway,2018-01-23
3893675758478,Salad,2,Cash,In-store,2018-10-23
9153319580556,Juice,3,Digital Wallet,Takeaway,2018-06-20
0654294590381,Smoothie,1,Cash,Takeaway,2018-09-02
3075407653118,Milk,1,Credit Card,Takeaway,2018-07-03
8802990956471,Smoothie,3,Cash,In-store,2018-06-10
8054446652578,Cookie,2,Cash,Takeaway,2018-09-30
7892346301575,Water,3,Cash,Takeaway,2018-06-20
2753269390686,Cookie,3,Credit Card,Takeaway,2018-01-09
6906737853237,Cookie,2,Digital Wallet,Takeaway,2018-10-06
9256953032617,Salad,3,Digital Wallet,Takeaway,2018-07-29
0641692534741,Coffee,2,Credit Card,In-store,2018-11-22
9385417157112,Water,1,Cash,In-store,2018-06-10
4378595235975,Sandwich,3,Digital Wallet,In-store,2018-04-27
2252541939327,Ice Cream,3,Credit Card,In-store,2018-11-18
9803971172148,Cake,2,Credit Card,Takeaway,2018-09-18
3083614020517,Water,2,Cash,Takeaway,2018-03-13
7183263427784,Sandwich,3,Cash,Takeaway,2018-07-26
2845185297061,Tea,3,Credit Card,Takeaway,2018-07-27
1893872012214,Tea,1,Credit Card,Takeaway,2018-04-30
1121512393745,Water,3,Cash,In-store,2018-12-18
5365639794122,Ice Cream,1,Digital Wallet,Takeaway,2018-10-24
1472675214881,Juice,1,Digital Wallet,In-store,2018-04-28
1579492943069,Cake,3,Credit Card,Takeaway,2018-10-16
3480297288942,Salad,2,Credit Card,In-store,2018-04-17
1373304285527,Salad,2,Cash,In-store,2018-12-06
4709153506884,Cake,3,Digital Wallet,Takeaway,2018-01-08
1345017704442,Soda,2,Cash,In-store,2018-03-18
9808200377899,Ice Cream,2,Credit Card,In-store,2018-07-03
8333256465180,Cake,1,Digital Wallet,In-store,2018-08-22
4669869746595,Juice,1,Cash,Takeaway,2018-12-09
3674636774566,Yogurt,2,Credit Card,Takeaway,2018-11-13
8243909280780,Ice Cream,2,Digital Wallet,In-store,2018-05-17
9044640165812,Water,1,Digital Wallet,In-store,2018-04-22
0844470077861,Cookie,2,Cash,Takeaway,2018-04-27
4267804781917,Ice Cream,1,Digital Wallet,In-store,2018-12-26
0470860680009,Ice Cream,3,Credit Card,Takeaway,2018-12-02
2656883792617,Juice,2,Credit Card,Takeaway,2018-05-16
8218888038639,Ice Cream,1,Credit Card,Takeaway,2018-09-27
3121074730680,Tea,2,Credit Card,In-store,2018-05-14
8131654849171,Water,1,Digital Wallet,In-store,2018-04-21
1879153213655,Milk,3,Cash,In-store,2018-03-04
5269425206755,Soda,1,Digital Wallet,In-store,2018-07-26
7605053631572,Sandwich,2,Digital Wallet,In-store,2018-08-01
2580697761333,Cookie,1,Cash,In-store,2018-05-17
2040190409908,Yogurt,3,Cash,Takeaway,2018-06-04
6670065843290,Cookie,3,Digital Wallet,In-store,2018-03-18
5618945023463,Water,1,Digital Wallet,Takeaway,2018-08-15
9153771557936,Yogurt,2,Cash,Takeaway,2018-08-01
0773065099844,Ice Cream,3,Credit Card,In-store,2018-09-09
3730436253622,Tea,2,Credit Card,In-store,2018-01-15
0438087851435,Tea,3,Credit Card,Takeaway,2018-01-16
5855192902503,Juice,2,Cash,In-store,2018-12-18
3970152488421,Sandwich,1,Credit Card,In-store,2018-10-31
6223637849055,Smoothie,2,Cash,Takeaway,2018-10-14
0535905437007,Coffee,2,Cash,In-store,2018-11-08
5521860967364,Cake,2,Cash,Takeaway,2018-03-09
0646365655006,Cookie,2,Cash,Takeaway,2018-08-04
9672751512920,Tea,2,Credit Card,In-store,2018-09-10
5442956086427,Smoothie,1,Digital Wallet,Takeaway,2018-06-14
3941208590115,Cake,3,Digital Wallet,Takeaway,2018-09-09
5110858249553,Juice,2,Digital Wallet,Takeaway,2019-01-15
4714648647256,Milk,2,Cash,Takeaway,2019-10-13
8023650964869,Smoothie,1,Cash,In-store,2019-07-26
1748537671582,Yogurt,1,Digital Wallet,In-store,2019-09-15
9213570473698,Cookie,3,Cash,In-store,2019-07-17
3764814088100,Salad,3,Digital Wallet,In-store,2019-01-09
9500582881116,Coffee,2,Digital Wallet,Takeaway,2019-01-20
7687009747537,Ice Cream,1,Digital Wallet,Takeaway,2019-07-04
9556997305983,Tea,3,Credit Card,In-store,2019-03-27
0803726556758,Sandwich,1,Cash,Takeaway,2019-06-05
7823111645907,Cake,3,Digital Wallet,In-store,2019-12-28
6668313892688,Smoothie,1,Digital Wallet,In-store,2019-06-04
4366139735920,Milk,2,Digital Wallet,Takeaway,2019-06-01
5188777192977,Sandwich,1,Cash,In-store,2019-12-25
5320197719765,Tea,3,Cash,In-store,2019-06-01
0736342834682,Yogurt,1,Digital Wallet,Takeaway,2019-10-19
9751679054085,Yogurt,2,Cash,In-store,2019-03-25
9361163639713,Ice Cream,3,Digital Wallet,Takeaway,2019-03-16
6812020385456,Cake,1,Cash,In-store,2019-07-13
5068883504706,Yogurt,2,Digital Wallet,Takeaway,2019-04-29
2046908031119,Ice Cream,1,Cash,In-store,2019-12-25
0862710219864,Coffee,3,Digital Wallet,Takeaway,2019-03-16
2282208283968,Yogurt,1,Cash,Takeaway,2019-12-11
1444522961651,Ice Cream,1,Cash,In-store,2019-10-08
5645642872216,Sandwich,1,Cash,Takeaway,2019-01-22
6016966817969,Cookie,1,Digital Wallet,In-store,2019-01-11
2497790299451,Smoothie,1,Cash,In-store,2019-03-05
3453675587166,Ice Cream,1,Credit Card,In-store,2019-02-18
4436952758274,Cookie,1,Cash,In-store,2019-03-28
3728338749824,Milk,1,Credit Card,Takeaway,2019-09-14
4956590556501,Salad,1,Digital Wallet,In-store,2019-02-21
4185092169777,Cookie,1,Credit Card,In-store,2019-11-07
6939304445856,Water,1,Credit Card,Takeaway,2019-06-24
1501292476614,Salad,2,Credit Card,In-store,2019-09-19
2361730690526,Coffee,3,Digital Wallet,In-store,2019-07-25
2822055709121,Yogurt,3,Credit Card,In-store,2019-05-18
9298896230491,Cake,2,Credit Card,Takeaway,2019-12-26
7410995351941,Sandwich,1,Digital Wallet,In-store,2019-02-14
7992794138638,Yogurt,3,Digital Wallet,In-store,2019-02-14
8945534465241,Cookie,2,Cash,Takeaway,2019-05-24
4066787297992,Tea,2,Credit Card,In-store,2019-02-18
8333057367669,Coffee,2,Digital Wallet,Takeaway,2019-06-28
2382640539781,Ice Cream,2,Digital Wallet,Takeaway,2019-06-12
7113658056237,Soda,2,Credit Card,Takeaway,2019-11-04
7243051696966,Tea,1,Cash,Takeaway,2019-03-12
8831444743008,Tea,1,Cash,Takeaway,2019-03-26
3979429973462,Coffee,2,Digital Wallet,Takeaway,2019-09-25
3138284797686,Smoothie,2,Digital Wallet,In-store,2019-01-23
1556231513967,Smoothie,1,Credit Card,Takeaway,2019-01-08
7843979295861,Juice,1,Digital Wallet,In-store,2019-06-08
9129491272695,Cookie,3,Credit Card,In-store,2019-07-27
4577619525980,Cookie,2,Digital Wallet,Takeaway,2019-04-26
