Transaction ID,Item,Quantity,Payment Method,Location,Transaction Date
0292279540206,Milk,3,Cash,In-store,2016-02-07
9790153937506,Cake,3,Cash,In-store,2016-07-20
2808314454575,Sandwich,3,Cash,Takeaway,2016-06-20
2047518167694,Cookie,3,Credit Card,Takeaway,2016-09-06
1189855524066,Smoothie,3,Cash,Takeaway,2016-09-27
7438078612949,Ice Cream,1,Digital Wallet,Takeaway,2016-07-31
2849725256365,Soda,2,Cash,Takeaway,2016-06-07
5323028343825,Soda,3,Credit Card,In-store,2016-06-19
3520942935392,Smoothie,1,Credit Card,Takeaway,2016-03-25
7744613012793,Yogurt,3,Credit Card,In-store,2016-12-11
8985062609359,Milk,3,Credit Card,In-store,2016-05-05
6485347747131,Yogurt,1,Digital Wallet,In-store,2016-03-20
7922815907806,Salad,3,Digital Wallet,Takeaway,2016-03-05
1676748195828,Milk,1,Credit Card,In-store,2016-07-10
3679824690963,Sandwich,1,Credit Card,Takeaway,2016-03-06
3603150985936,Juice,3,Credit Card,Takeaway,2016-03-31
3171480733829,Milk,1,Credit Card,Takeaway,2016-05-22
6378708219265,Ice Cream,1,Cash,In-store,2016-01-03
5799654445330,Juice,1,Cash,In-store,2016-01-22
8646672837210,Coffee,3,Credit Card,Takeaway,2016-11-14
0314254197431,Coffee,3,Credit Card,In-store,2016-09-15
6701192071611,Smoothie,3,Credit Card,Takeaway,2016-01-21
5824245151564,Cookie,2,Digital Wallet,Takeaway,2016-10-06
4786596878594,Sandwich,1,Credit Card,In-store,2016-08-10
3880228334227,Cookie,1,Cash,Takeaway,2016-11-18
3817187863239,Coffee,2,Cash,Takeaway,2016-07-15
9659901517646,Milk,3,Digital Wallet,Takeaway,2016-05-02
9743283177250,Soda,1,Cash,Takeaway,2016-08-17
0997169315352,Sandwich,3,Cash,In-store,2016-08-13
9394855458699,Tea,2,Cash,Takeaway,2016-01-01
9814772466176,Smoothie,2,Digital Wallet,Takeaway,2016-10-15
9207234282009,Coffee,3,Digital Wallet,In-store,2016-03-17
5938971522984,Sandwich,2,Cash,In-store,2016-06-03
9106569043241,Cake,1,Cash,In-store,2016-02-17
5814951382970,Yogurt,1,Digital Wallet,Takeaway,2016-11-23
1058424883920,Cookie,3,Cash,In-store,2016-09-28
1694980231685,Juice,2,Cash,In-store,2016-01-16
1335212504954,Sandwich,1,Cash,Takeaway,2016-04-15
8776536815013,Yogurt,1,Credit Card,Takeaway,2016-07-12
4707259407241,Coffee,3,Cash,In-store,2017-11-08
0457402968320,Cake,2,Cash,In-store,2017-08-02
8307377465411,Salad,1,Digital Wallet,Takeaway,2017-03-02
7517363451002,Tea,3,Cash,Takeaway,2017-03-23
6909821164127,Soda,2,Digital Wallet,Takeaway,2017-03-28
8757209222994,Coffee,1,Digital Wallet,Takeaway,2017-08-09
1501927974706,Ice Cream,2,Cash,Takeaway,2017-05-11
2781369666998,Cake,3,Digital Wallet,Takeaway,2017-08-01
6784756272228,Smoothie,2,Digital Wallet,In-store,2017-10-17
1005187388674,Juice,3,Digital Wallet,In-store,2017-08-07
4213190050250,Juice,1,Cash,In-store,2017-02-14
9360130564430,Tea,3,Digital Wallet,Takeaway,2017-11-21
5949881274887,Coffee,3,Cash,In-store,2017-11-10
4192513409039,Cookie,3,Credit Card,Takeaway,2017-01-16
7506318353959,Cookie,3,Digital Wallet,Takeaway,2017-06-18
3601164729621,Coffee,2,Cash,Takeaway,2017-12-17
4529832094026,Smoothie,1,Digital Wallet,In-store,2017-12-04
1148682467243,Smoothie,1,Digital Wallet,Takeaway,2017-10-30
6737201936640,Cookie,3,Cash,Takeaway,2017-10-10
3015195503288,Milk,1,Credit Card,Takeaway,2017-08-11
7013421217257,Cake,3,Credit Card,In-store,2017-01-07
5822910314542,Water,1,Digital Wallet,Takeaway,2017-11-27
9481216502549,Coffee,2,Credit Card,Takeaway,2017-01-11
3464106795722,Milk,2,Credit Card,Takeaway,2017-11-06
9249703600815,Sandwich,2,Digital Wallet,Takeaway,2017-09-19
3676013079103,Salad,1,Cash,In-store,2017-02-16
5764022695754,Coffee,3,Cash,Takeaway,2017-08-31
5442978037902,Tea,2,Cash,Takeaway,2017-04-19
6548964198028,Smoothie,2,Digital Wallet,In-store,2017-12-15
6712107666341,Cookie,1,Digital Wallet,Takeaway,2017-04-04
8517277424498,Cake,2,Cash,Takeaway,2017-08-30
5126297823780,Salad,2,Cash,Takeaway,2017-05-21
2346716781030,Cookie,3,Credit Card,Takeaway,2017-12-15
5247516463232,Juice,3,Cash,Takeaway,2017-07-19
3658783121909,Milk,1,Digital Wallet,In-store,2017-11-16
3300912083267,Water,2,Digital Wallet,In-store,2017-05-21
9740234266148,Coffee,1,Credit Card,In-store,2017-12-27
6954296295845,Smoothie,3,Credit Card,In-store,2017-04-28
1261000875701,Juice,3,Cash,Takeaway,2017-08-31
2947598326502,Milk,3,Credit Card,In-store,2017-05-04
0470273143757,Juice,1,Cash,Takeaway,2017-04-16
2390336901866,Ice Cream,3,Digital Wallet,In-store,2017-04-16
3519475572389,Juice,3,Cash,In-store,2017-10-24
1776254111548,Sandwich,2,Cash,Takeaway,2017-11-25
7085627780491,Cookie,2,Credit Card,In-store,2017-12-05
7791959028506,Cookie,1,Digital Wallet,Takeaway,2017-05-15
8128819964152,Milk,1,Cash,In-store,2017-12-13
8392908167384,Soda,2,Credit Card,In-store,2017-04-24
8830423797513,Juice,1,Credit Card,In-store,2017-05-20
9647298443792,Yogurt,3,Credit Card,In-store,2017-02-27
8805648927793,Smoothie,1,Cash,Takeaway,2017-03-09
8822699455082,Cookie,3,Digital Wallet,Takeaway,2017-12-06
0484078231649,Tea,3,Digital Wallet,In-store,2017-04-11
6349139674886,Yogurt,1,Digital Wallet,In-store,2017-03-26
1375466805896,Salad,3,Digital Wallet,Takeaway,2017-03-31
9195252168545,Salad,1,Cash,Takeaway,2017-11-22
6892199674971,Milk,1,Digital Wallet,Takeaway,2017-03-06
3457505723342,Juice,1,Digital Wallet,In-store,2017-02-11
2844386037063,Ice Cream,3,Credit Card,Takeaway,2017-02-06
8397744345071,Coffee,3,Cash,Takeaway,2017-02-11
6692889317634,Ice Cream,1,Cash,Takeaway,2017-05-23
6080345716839,Cake,3,Digital Wallet,In-store,2017-03-03
7741454321633,Salad,1,Cash,Takeaway,2017-11-22
9132891538346,Smoothie,1,Digital Wallet,Takeaway,2017-09-11
5170127115293,Soda,1,Credit Card,Takeaway,2017-05-18
7114020440203,Smoothie,3,Digital Wallet,In-store,2017-08-16
0921970734910,Ice Cream,1,Digital Wallet,In-store,2017-08-11
0820899183116,Cake,3,Credit Card,In-store,2017-04-10
2591170403510,Cake,3,Digital Wallet,Takeaway,2017-06-19
0134482598905,Milk,2,Cash,Takeaway,2017-03-19
3517346553796,Ice Cream,3,Digital Wallet,In-store,2017-03-18
3209687511930,Soda,3,Credit Card,Takeaway,2017-06-24
6954429044593,Coffee,3,Digital Wallet,In-store,2017-01-23
2652363367894,Milk,1,Credit Card,In-store,2017-08-29
8028758633105,Milk,2,Cash,Takeaway,2017-04-30
7416841291690,Yogurt,3,Cash,In-store,2017-02-16
0292982140526,Cake,2,Digital Wallet,In-store,2017-08-30
5067489751828,Tea,1,Credit Card,In-store,2017-11-09
6933529483426,Cake,3,Digital Wallet,Takeaway,2017-09-27
2511916401952,Smoothie,2,Digital Wallet,Takeaway,2017-07-16
0371167142095,Soda,2,Credit Card,Takeaway,2017-10-14
6760546803186,Ice Cream,3,Credit Card,In-store,2017-04-10
8091842643052,Juice,2,Credit Card,Takeaway,2017-11-02
6153402135666,Salad,3,Digital Wallet,Takeaway,2017-01-31
4264995591097,Coffee,3,Cash,In-store,2017-08-19
4207461715344,Cake,2,Cash,Takeaway,2017-04-25
4386546750163,Coffee,2,Cash,Takeaway,2017-10-13
2713647524850,Cake,2,Credit Card,In-store,2017-03-18
0827490858818,Juice,3,Cash,Takeaway,2017-04-04
1913760032831,Soda,1,Digital Wallet,In-store,2017-01-11
6798711123319,Salad,3,Digital Wallet,Takeaway,2017-08-02
4951059502792,Salad,2,Digital Wallet,Takeaway,2017-08-15
1047815094151,Soda,3,Credit Card,Takeaway,2017-04-30
3669051456432,Tea,1,Cash,Takeaway,2017-06-15
1363912004443,Smoothie,2,Cash,In-store,2017-12-03
8034603672397,Ice Cream,3,Cash,In-store,2017-11-06
0135685785093,Sandwich,2,Cash,Takeaway,2017-06-28
8153934742705,Sandwich,2,Cash,In-store,2017-03-27
4560120169200,Soda,3,Cash,Takeaway,2017-02-17
5609817690722,Cake,2,Digital Wallet,In-store,2017-07-14
2874984485768,Soda,2,Credit Card,Takeaway,2018-06-21
1096393981773,Cookie,2,Cash,In-store,2018-08-24
7111554256447,Yogurt,3,Credit Card,Takeaway,2018-05-24
1968664339906,Smoothie,3,Digital Wallet,Takeaway,2018-03-25
8582690695411,Sandwich,1,Cash,Takeaway,2018-04-18
6552457149855,Cookie,1,Credit Card,Takeaway,2018-03-04
7438393197336,Coffee,2,Cash,Takeaway,2018-10-26
2777358090073,Salad,3,Digital Wallet,Takeaway,2018-02-28
9811806178029,Ice Cream,1,Cash,Takeaway,2018-09-27
6119163109469,Soda,3,Digital Wallet,In-store,2018-12-08
3930572048827,Yogurt,2,Credit Card,In-store,2018-01-12
0162247779498,Smoothie,1,Cash,In-store,2018-02-06
6500375406291,Soda,2,Credit Card,Takeaway,2018-10-14
2361940854725,Sandwich,1,Cash,Takeaway,2018-12-25
6619842903468,Tea,3,Cash,Takeaway,2018-11-12
8921345061711,Water,2,Cash,In-store,2018-10-01
4799181427411,Salad,2,Credit Card,In-store,2018-11-10
2667648143872,Soda,3,Cash,In-store,2018-02-21
1089247255236,Smoothie,1,Credit Card,Takeaway,2018-10-08
4244513377648,Salad,1,Credit Card,Takeaway,2018-06-08
4682815281582,Milk,1,Digital Wallet,In-store,2018-02-11
3993863102714,Cookie,3,Credit Card,In-store,2018-03-23
6718359362499,Juice,3,Credit Card,In-store,2018-07-20
0744179248138,Cake,3,Cash,In-store,2018-11-13
6816903917413,Smoothie,2,Credit Card,Takeaway,2018-04-04
1667480168775,Yogurt,2,Credit Card,In-store,2018-12-17
9721657343272,Salad,1,Digital Wallet,In-store,2018-07-02
7293960719959,Coffee,3,Credit Card,In-store,2018-02-07
1617844791576,Smoothie,3,Cash,Takeaway,2018-03-01
1750271935325,Water,1,Credit Card,In-store,2018-04-20
1409721519485,Yogurt,1,Digital Wallet,Takeaway,2018-03-17
4179756053854,Juice,3,Credit Card,Takeaway,2018-05-11
8675595617722,Yogurt,3,Credit Card,Takeaway,2018-12-09
6114155817162,Sandwich,1,Cash,In-store,2018-12-30
9709942394901,Water,2,Cash,In-store,2018-02-19
4412135968425,Cookie,1,Credit Card,Takeaway,2018-04-27
9192643808486,Tea,3,Digital Wallet,Takeaway,2018-02-10
7763365818286,Soda,2,Credit Card,Takeaway,2018-03-17
5511877732673,Tea,1,Digital Wallet,In-store,2018-03-12
7279169655526,Cake,3,Digital Wallet,Takeaway,2018-07-03
8286266408930,Juice,1,Digital Wallet,Takeaway,2018-10-22
9356411508910,Cake,3,Digital Wallet,Takeaway,2018-07-06
8322648567588,Milk,3,Credit Card,Takeaway,2018-03-12
1262522257594,Milk,1,Credit Card,In-store,2018-11-04
4149468134530,Coffee,1,Credit Card,In-store,2018-09-21
0702402552834,Ice Cream,1,Credit Card,Takeaway,2018-07-24
1592090480651,Ice Cream,2,Digital Wallet,Takeaway,2018-11-07
0389099822633,Yogurt,1,Credit Card,Takeaway,2018-08-19
2769272404241,Milk,3,Digital Wallet,Takeaway,2018-04-11
4420782376173,Milk,2,Digital Wallet,In-store,2018-09-04
0772637465759,Coffee,3,Cash,In-store,2018-10-17
7001742640847,Water,2,Cash,In-store,2018-11-30
9991018437784,Cookie,1,Credit Card,In-store,2018-05-07
0894687064284,Tea,2,Digital Wallet,Takeaway,2018-10-10
8845793041012,Water,2,Digital Wallet,In-store,2018-03-24
3267001102370,Cake,3,Credit Card,In-store,2018-02-21
5862039041363,Ice Cream,2,Credit Card,Takeaway,2018-06-11
5026688166819,Smoothie,1,Credit Card,Takeaway,2018-10-18
5861738157924,Cake,2,Digital Wallet,In-store,2018-11-07
9974215736317,Tea,2,Credit Card,Takeaway,2018-07-25
3681178087979,Sandwich,3,Digital Wallet,In-store,2018-04-04
3085880033116,Tea,3,Digital Wallet,Takeaway,2018-10-29
2207438085205,Soda,1,Credit Card,Takeaway,2018-06-21
4858233831450,Smoothie,3,Digital Wallet,Takeaway,2018-08-02
8657060776844,Cake,1,Credit Card,Takeaway,2018-06-12
3804943252390,Sandwich,1,Credit Card,Takeaway,2018-02-05
9530252787714,Sandwich,3,Credit Card,In-store,2018-11-16
1021592644877,Salad,1,Credit Card,Takeaway,2018-11-21
4901759433261,Yogurt,1,Digital Wallet,Takeaway,2018-09-12
3619127714331,Coffee,1,Credit Card,Takeaway,2018-04-19
9366987351971,Juice,3,Cash,In-store,2018-01-03
3187503531693,Salad,2,Credit Card,In-store,2018-09-14
6209488738502,Salad,1,Cash,Takeaway,2018-01-23
2591038354435,Soda,1,Digital Wallet,Takeaway,2018-09-22
1762271162809,Sandwich,3,Credit Card,Takeaway,2018-05-06
4572815753540,Tea,1,Cash,Takeaway,2018-03-20
9753120320374,Ice Cream,2,Digital Wallet,Takeaway,2018-06-09
2003652916130,Sandwich,2,Cash,In-store,2018-02-09
1135467610451,Juice,3,Cash,Takeaway,2018-08-12
7761409876339,Coffee,1,Credit Card,Takeaway,2018-12-27
0927568549102,Yogurt,3,Cash,In-store,2018-05-07
5903309901243,Milk,3,Cash,In-store,2018-09-28
2426913874954,Ice Cream,1,Cash,Takeaway,2018-10-24
7391979119637,Water,3,Cash,Takeaway,2018-12-13
9406811270921,Yogurt,3,Cash,Takeaway,2018-11-28
2255255367202,Milk,2,Digital Wallet,Takeaway,2018-10-13
3268456624523,Tea,2,Digital Wallet,Takeaway,2018-08-07
4236333871246,Milk,3,Cash,Takeaway,2018-04-03
4540523875472,Cookie,3,Cash,Takeaway,2018-03-08
1770219670453,Water,3,Digital Wallet,In-store,2018-02-24
6944738748282,Water,3,Cash,Takeaway,2018-06-02
7559959871108,Milk,1,Digital Wallet,Takeaway,2018-10-23
4813477355841,Yogurt,1,Digital Wallet,In-store,2018-03-17
6898898481629,Juice,3,Cash,In-store,2018-10-14
6011775062739,Coffee,1,Digital Wallet,Takeaway,2018-08-30
5502649367551,Milk,2,Cash,Takeaway,2018-11-04
3952786360984,Smoothie,2,Digital Wallet,In-store,2018-04-07
2942305193279,Soda,1,Credit Card,In-store,2018-11-11
4505542568521,Coffee,3,Credit Card,Takeaway,2018-12-06
1480659326147,Ice Cream,1,Cash,In-store,2018-02-10
5283365677581,Water,2,Digital Wallet,In-store,2019-04-18
3196365459977,Smoothie,2,Credit Card,Takeaway,2019-05-27
0594645049918,Tea,2,Credit Card,Takeaway,2019-03-15
5579208308058,Tea,1,Cash,Takeaway,2019-02-13
3554615506350,Ice Cream,2,Digital Wallet,Takeaway,2019-10-20
3122788476406,Salad,3,Cash,In-store,2019-05-04
0206117894239,Juice,1,Cash,In-store,2019-06-20
6909695385987,Smoothie,2,Credit Card,In-store,2019-07-12
5052515483651,Juice,1,Digital Wallet,Takeaway,2019-03-18
0916401378108,Soda,3,Digital Wallet,In-store,2019-09-24
1113441881370,Tea,1,Credit Card,Takeaway,2019-05-29
8854678172444,Salad,2,Credit Card,Takeaway,2019-07-09
4650178943706,Cake,2,Digital Wallet,In-store,2019-09-20
8204066170901,Yogurt,3,Digital Wallet,In-store,2019-09-27
2587418900514,Cookie,2,Credit Card,Takeaway,2019-06-23
2367905151694,Milk,2,Cash,Takeaway,2019-10-25
3595521309000,Yogurt,1,Cash,In-store,2019-05-21
9249588911099,Yogurt,1,Digital Wallet,Takeaway,2019-03-23
2963819389958,Water,1,Cash,In-store,2019-11-12
8329134488259,Coffee,2,Digital Wallet,In-store,2019-03-30
1785618249087,Water,3,Cash,In-store,2019-12-08
5406121688335,Smoothie,1,Digital Wallet,In-store,2019-01-12
5662431576476,Soda,3,Cash,In-store,2019-05-21
0383197334166,Ice Cream,3,Credit Card,In-store,2019-08-01
9271441403540,Tea,1,Credit Card,Takeaway,2019-02-01
5683063285345,Salad,2,Cash,In-store,2019-07-27
0919176842164,Soda,2,Digital Wallet,In-store,2019-09-02
2280877572048,Ice Cream,1,Digital Wallet,Takeaway,2019-10-11
9826680560884,Sandwich,3,Digital Wallet,In-store,2019-01-31
0403886185951,Sandwich,3,Digital Wallet,In-store,2019-07-31
1841659424903,Milk,1,Digital Wallet,Takeaway,2019-02-21
9564784337086,Yogurt,2,Credit Card,In-store,2019-01-11
9434532631707,Juice,2,Cash,Takeaway,2019-04-20
4819493032971,Coffee,2,Digital Wallet,Takeaway,2019-02-19
4384923551976,Cake,1,Digital Wallet,Takeaway,2019-07-20
1968602908140,Sandwich,1,Cash,In-store,2019-11-03
0604362889930,Coffee,2,Digital Wallet,Takeaway,2019-06-01
2016403667991,Water,2,Credit Card,In-store,2019-06-17
0773227644882,Smoothie,3,Credit Card,Takeaway,2019-08-11
9988267607983,Milk,3,Cash,In-store,2019-03-01
2421861878122,Yogurt,3,Digital Wallet,Takeaway,2019-10-29
0093660992228,Sandwich,3,Digital Wallet,Takeaway,2019-12-03
6744450111094,Soda,1,Digital Wallet,In-store,2019-08-23
6100546232256,Salad,3,Credit Card,In-store,2019-01-12
5167454936516,Coffee,2,Digital Wallet,In-store,2019-02-25
9557655836412,Sandwich,2,Credit Card,In-store,2019-02-25
2698932565742,Salad,1,Credit Card,Takeaway,2019-08-04
7655292705541,Smoothie,3,Cash,In-store,2019-08-24
2677236016631,Tea,1,Cash,In-store,2019-02-08
5061299431819,Smoothie,1,Cash,Takeaway,2019-05-01
4898630917173,Salad,2,Cash,In-store,2019-09-02
